rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,ord,thstrm_add_amount,frmtrm_add_amount
20210414001385,11012,2021,01437292,357250,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기반기,2020.12.01 ~ 2021.02.28,"616,731,386",제 1 기반기,2019.12.12 ~ 2020.05.31,"-386,913,833",30,"616,731,386","-386,913,833"
20210514001711,11012,2021,01436628,350520,OFS,재무제표,BS,재무상태표,유동자산,제 3 기반기말,2021.03.31 현재,"10,631,687,628",제 2 기말,2020.12.31 현재,"12,464,286,064",2,,
20210514001711,11012,2021,01436628,350520,OFS,재무제표,BS,재무상태표,비유동자산,제 3 기반기말,2021.03.31 현재,"95,750,000,000",제 2 기말,2020.12.31 현재,"95,750,000,000",4,,
20210514001711,11012,2021,01436628,350520,OFS,재무제표,BS,재무상태표,자산총계,제 3 기반기말,2021.03.31 현재,"106,381,687,628",제 2 기말,2020.12.31 현재,"108,214,286,064",6,,
20210514001711,11012,2021,01436628,350520,OFS,재무제표,BS,재무상태표,유동부채,제 3 기반기말,2021.03.31 현재,"22,146,964",제 2 기말,2020.12.31 현재,"63,452,334",8,,
20210514001711,11012,2021,01436628,350520,OFS,재무제표,BS,재무상태표,부채총계,제 3 기반기말,2021.03.31 현재,"22,146,964",제 2 기말,2020.12.31 현재,"63,452,334",12,,
20210514001711,11012,2021,01436628,350520,OFS,재무제표,BS,재무상태표,자본금,제 3 기반기말,2021.03.31 현재,"20,600,000,000",제 2 기말,2020.12.31 현재,"20,600,000,000",15,,
20210514001711,11012,2021,01436628,350520,OFS,재무제표,BS,재무상태표,이익잉여금,제 3 기반기말,2021.03.31 현재,"6,836,706,934",제 2 기말,2020.12.31 현재,"7,267,966,730",19,,
20210514001711,11012,2021,01436628,350520,OFS,재무제표,BS,재무상태표,자본총계,제 3 기반기말,2021.03.31 현재,"106,359,540,664",제 2 기말,2020.12.31 현재,"108,150,833,730",22,,
20210514001711,11012,2021,01436628,350520,OFS,재무제표,IS,손익계산서,매출액,제 3 기반기,2021.01.01 ~ 2021.03.31,"930,155,988",제 2 기반기,2020.07.01 ~ 2020.09.30,"815,930,333",24,"930,155,988","815,930,333"
20210514001711,11012,2021,01436628,350520,OFS,재무제표,IS,손익계산서,영업이익,제 3 기반기,2021.01.01 ~ 2021.03.31,"883,949,533",제 2 기반기,2020.07.01 ~ 2020.09.30,"441,227,617",26,"883,949,533","441,227,617"
20210514001711,11012,2021,01436628,350520,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 3 기반기,2021.01.01 ~ 2021.03.31,"886,706,934",제 2 기반기,2020.07.01 ~ 2020.09.30,"444,199,593",28,"886,706,934","444,199,593"
20210514001711,11012,2021,01436628,350520,OFS,재무제표,IS,손익계산서,당기순이익,제 3 기반기,2021.01.01 ~ 2021.03.31,"886,706,934",제 2 기반기,2020.07.01 ~ 2020.09.30,"444,199,593",30,"886,706,934","444,199,593"
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,유동자산,제 2 기반기말,2021.02.28 현재,"30,415,888,206",제 1 기말,2020.11.30 현재,"25,217,660,993",2,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,비유동자산,제 2 기반기말,2021.02.28 현재,"1,015,112,577,995",제 1 기말,2020.11.30 현재,"1,015,594,228,503",4,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,자산총계,제 2 기반기말,2021.02.28 현재,"1,045,528,466,201",제 1 기말,2020.11.30 현재,"1,040,811,889,496",6,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,유동부채,제 2 기반기말,2021.02.28 현재,"21,042,732,084",제 1 기말,2020.11.30 현재,"12,139,324,101",8,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,비유동부채,제 2 기반기말,2021.02.28 현재,"676,185,571,660",제 1 기말,2020.11.30 현재,"675,990,409,144",10,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,부채총계,제 2 기반기말,2021.02.28 현재,"697,228,303,744",제 1 기말,2020.11.30 현재,"688,129,733,245",12,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,자본금,제 2 기반기말,2021.02.28 현재,"34,810,000,000",제 1 기말,2020.11.30 현재,"34,810,000,000",15,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,이익잉여금,제 2 기반기말,2021.02.28 현재,"2,780,196,584",제 1 기말,2020.11.30 현재,"7,162,190,378",19,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,BS,재무상태표,자본총계,제 2 기반기말,2021.02.28 현재,"348,300,162,457",제 1 기말,2020.11.30 현재,"352,682,156,251",22,,
20210414001501,11012,2021,01430475,357120,OFS,재무제표,IS,손익계산서,매출액,제 2 기반기,2020.12.01 ~ 2021.02.28,"12,056,818,182",제 1 기반기,2020.06.01 ~ 2020.08.31,"12,119,093,635",24,"12,056,818,182","12,119,093,635"
20210414001501,11012,2021,01430475,357120,OFS,재무제표,IS,손익계산서,영업이익,제 2 기반기,2020.12.01 ~ 2021.02.28,"9,559,887,307",제 1 기반기,2020.06.01 ~ 2020.08.31,"9,691,627,090",26,"9,559,887,307","9,691,627,090"
20210414001501,11012,2021,01430475,357120,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 2 기반기,2020.12.01 ~ 2021.02.28,"4,790,559,338",제 1 기반기,2020.06.01 ~ 2020.08.31,"2,586,894,643",28,"4,790,559,338","2,586,894,643"
20210414001501,11012,2021,01430475,357120,OFS,재무제표,IS,손익계산서,당기순이익,제 2 기반기,2020.12.01 ~ 2021.02.28,"4,790,559,338",제 1 기반기,2020.06.01 ~ 2020.08.31,"2,586,894,643",30,"4,790,559,338","2,586,894,643"
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,유동자산,제 38 기반기말,2021.03.31 현재,"39,471,457,839",제 37 기말,2020.09.30 현재,"43,916,770,387",1,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,비유동자산,제 38 기반기말,2021.03.31 현재,"46,826,844,179",제 37 기말,2020.09.30 현재,"47,379,299,664",3,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,자산총계,제 38 기반기말,2021.03.31 현재,"86,298,302,018",제 37 기말,2020.09.30 현재,"91,296,070,051",5,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,유동부채,제 38 기반기말,2021.03.31 현재,"35,120,081,537",제 37 기말,2020.09.30 현재,"36,080,930,778",7,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,비유동부채,제 38 기반기말,2021.03.31 현재,"6,645,654,166",제 37 기말,2020.09.30 현재,"8,766,288,199",9,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,부채총계,제 38 기반기말,2021.03.31 현재,"41,765,735,703",제 37 기말,2020.09.30 현재,"44,847,218,977",11,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,자본금,제 38 기반기말,2021.03.31 현재,"10,522,733,500",제 37 기말,2020.09.30 현재,"10,522,733,500",13,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 38 기반기말,2021.03.31 현재,"1,778,227,916",제 37 기말,2020.09.30 현재,"3,757,572,524",17,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,BS,재무상태표,자본총계,제 38 기반기말,2021.03.31 현재,"44,532,566,315",제 37 기말,2020.09.30 현재,"46,448,851,074",21,,
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,IS,손익계산서,매출액,제 38 기반기,2020.10.01 ~ 2021.03.31,"11,091,479,310",제 37 기반기,2019.10.01 ~ 2020.03.31,"13,972,715,358",23,"25,395,760,563","33,220,567,492"
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,IS,손익계산서,영업이익,제 38 기반기,2020.10.01 ~ 2021.03.31,"-1,014,280,179",제 37 기반기,2019.10.01 ~ 2020.03.31,"-5,714,433,095",25,"-2,808,099,059","-6,760,261,646"
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 38 기반기,2020.10.01 ~ 2021.03.31,"-813,541,217",제 37 기반기,2019.10.01 ~ 2020.03.31,"-5,755,127,803",27,"-2,517,740,011","-6,930,433,567"
20210514001675,11012,2021,00145914,017250,CFS,연결재무제표,IS,손익계산서,당기순이익,제 38 기반기,2020.10.01 ~ 2021.03.31,"-808,751,724",제 37 기반기,2019.10.01 ~ 2020.03.31,"-8,232,799,245",29,"-1,979,344,608","-9,666,309,461"
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,유동자산,제 38 기반기말,2021.03.31 현재,"38,592,981,850",제 37 기말,2020.09.30 현재,"42,819,612,121",2,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,비유동자산,제 38 기반기말,2021.03.31 현재,"46,847,248,662",제 37 기말,2020.09.30 현재,"47,351,970,589",4,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,자산총계,제 38 기반기말,2021.03.31 현재,"85,440,230,512",제 37 기말,2020.09.30 현재,"90,171,582,710",6,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,유동부채,제 38 기반기말,2021.03.31 현재,"34,728,594,094",제 37 기말,2020.09.30 현재,"35,436,095,631",8,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,비유동부채,제 38 기반기말,2021.03.31 현재,"6,588,522,554",제 37 기말,2020.09.30 현재,"8,660,262,857",10,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,부채총계,제 38 기반기말,2021.03.31 현재,"41,317,116,648",제 37 기말,2020.09.30 현재,"44,096,358,488",12,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,자본금,제 38 기반기말,2021.03.31 현재,"10,522,733,500",제 37 기말,2020.09.30 현재,"10,522,733,500",15,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,이익잉여금,제 38 기반기말,2021.03.31 현재,"1,325,879,960",제 37 기말,2020.09.30 현재,"3,350,253,284",19,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,BS,재무상태표,자본총계,제 38 기반기말,2021.03.31 현재,"44,123,113,864",제 37 기말,2020.09.30 현재,"46,075,224,222",22,,
20210514001675,11012,2021,00145914,017250,OFS,재무제표,IS,손익계산서,매출액,제 38 기반기,2020.10.01 ~ 2021.03.31,"11,091,479,310",제 37 기반기,2019.10.01 ~ 2020.03.31,"14,129,646,705",24,"25,396,004,524","33,220,567,492"
20210514001675,11012,2021,00145914,017250,OFS,재무제표,IS,손익계산서,영업이익,제 38 기반기,2020.10.01 ~ 2021.03.31,"-1,044,968,946",제 37 기반기,2019.10.01 ~ 2020.03.31,"-5,496,694,060",26,"-2,911,556,058","-6,521,114,105"
20210514001675,11012,2021,00145914,017250,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 38 기반기,2020.10.01 ~ 2021.03.31,"-815,793,687",제 37 기반기,2019.10.01 ~ 2020.03.31,"-5,497,128,670",28,"-2,562,768,727","-6,659,938,722"
20210514001675,11012,2021,00145914,017250,OFS,재무제표,IS,손익계산서,당기순이익,제 38 기반기,2020.10.01 ~ 2021.03.31,"-811,004,194",제 37 기반기,2019.10.01 ~ 2020.03.31,"-7,974,800,112",30,"-2,024,373,324","-9,395,814,616"
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,유동자산,제 18 기반기말,2021.03.31 현재,"23,949,174,678",제 17 기말,2020.09.30 현재,"18,666,564,109",1,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,비유동자산,제 18 기반기말,2021.03.31 현재,"19,362,104,719",제 17 기말,2020.09.30 현재,"20,125,199,314",3,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,자산총계,제 18 기반기말,2021.03.31 현재,"43,311,279,397",제 17 기말,2020.09.30 현재,"38,791,763,423",5,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,유동부채,제 18 기반기말,2021.03.31 현재,"11,330,575,222",제 17 기말,2020.09.30 현재,"19,154,471,860",7,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,비유동부채,제 18 기반기말,2021.03.31 현재,"8,883,178,781",제 17 기말,2020.09.30 현재,"4,267,763,422",9,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,부채총계,제 18 기반기말,2021.03.31 현재,"20,213,754,003",제 17 기말,2020.09.30 현재,"23,422,235,282",11,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,자본금,제 18 기반기말,2021.03.31 현재,"5,309,984,500",제 17 기말,2020.09.30 현재,"4,830,954,500",13,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 18 기반기말,2021.03.31 현재,"-2,606,649,467",제 17 기말,2020.09.30 현재,"-3,789,467,881",17,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,BS,재무상태표,자본총계,제 18 기반기말,2021.03.31 현재,"23,097,525,394",제 17 기말,2020.09.30 현재,"15,369,528,141",21,,
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,IS,손익계산서,매출액,제 18 기반기,2020.10.01 ~ 2021.03.31,"9,753,725,819",제 17 기반기,2019.10.01 ~ 2020.03.31,"9,248,644,429",23,"13,924,618,701","12,540,306,812"
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,IS,손익계산서,영업이익,제 18 기반기,2020.10.01 ~ 2021.03.31,"2,796,323,803",제 17 기반기,2019.10.01 ~ 2020.03.31,"2,320,784,294",25,"2,694,287,453","1,448,495,202"
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 18 기반기,2020.10.01 ~ 2021.03.31,"2,865,157,799",제 17 기반기,2019.10.01 ~ 2020.03.31,"1,920,769,621",27,"1,466,297,862","1,791,125,738"
20210517000406,11012,2021,00867478,154030,CFS,연결재무제표,IS,손익계산서,당기순이익,제 18 기반기,2020.10.01 ~ 2021.03.31,"3,008,469,455",제 17 기반기,2019.10.01 ~ 2020.03.31,"1,941,491,456",29,"1,171,868,514","1,734,764,965"
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,유동자산,제 18 기반기말,2021.03.31 현재,"24,120,218,016",제 17 기말,2020.09.30 현재,"18,765,968,891",2,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,비유동자산,제 18 기반기말,2021.03.31 현재,"19,433,346,527",제 17 기말,2020.09.30 현재,"20,271,102,636",4,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,자산총계,제 18 기반기말,2021.03.31 현재,"43,553,564,543",제 17 기말,2020.09.30 현재,"39,037,071,527",6,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,유동부채,제 18 기반기말,2021.03.31 현재,"11,734,843,691",제 17 기말,2020.09.30 현재,"19,524,240,530",8,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,비유동부채,제 18 기반기말,2021.03.31 현재,"8,883,178,781",제 17 기말,2020.09.30 현재,"4,267,763,422",10,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,부채총계,제 18 기반기말,2021.03.31 현재,"20,618,022,472",제 17 기말,2020.09.30 현재,"23,792,003,952",12,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,자본금,제 18 기반기말,2021.03.31 현재,"5,309,984,500",제 17 기말,2020.09.30 현재,"4,830,954,500",15,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,이익잉여금,제 18 기반기말,2021.03.31 현재,"-2,853,533,460",제 17 기말,2020.09.30 현재,"-3,975,752,786",19,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,BS,재무상태표,자본총계,제 18 기반기말,2021.03.31 현재,"22,935,542,071",제 17 기말,2020.09.30 현재,"15,245,067,575",22,,
20210517000406,11012,2021,00867478,154030,OFS,재무제표,IS,손익계산서,매출액,제 18 기반기,2020.10.01 ~ 2021.03.31,"9,928,404,896",제 17 기반기,2019.10.01 ~ 2020.03.31,"9,268,505,801",24,"14,053,531,336","12,489,422,855"
20210517000406,11012,2021,00867478,154030,OFS,재무제표,IS,손익계산서,영업이익,제 18 기반기,2020.10.01 ~ 2021.03.31,"2,767,828,678",제 17 기반기,2019.10.01 ~ 2020.03.31,"2,418,552,733",26,"2,651,466,217","1,488,132,241"
20210517000406,11012,2021,00867478,154030,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 18 기반기,2020.10.01 ~ 2021.03.31,"2,926,769,810",제 17 기반기,2019.10.01 ~ 2020.03.31,"1,998,094,831",28,"1,403,236,154","1,839,896,664"
20210517000406,11012,2021,00867478,154030,OFS,재무제표,IS,손익계산서,당기순이익,제 18 기반기,2020.10.01 ~ 2021.03.31,"3,075,395,173",제 17 기반기,2019.10.01 ~ 2020.03.31,"2,012,957,552",30,"1,122,219,326","1,784,798,085"
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,유동자산,제 49 기반기말,2021.03.31 현재,"100,006,719,427",제 48 기말,2020.09.30 현재,"99,149,137,475",1,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,비유동자산,제 49 기반기말,2021.03.31 현재,"241,757,473,242",제 48 기말,2020.09.30 현재,"234,823,323,611",3,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,자산총계,제 49 기반기말,2021.03.31 현재,"341,764,192,669",제 48 기말,2020.09.30 현재,"333,972,461,086",5,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,유동부채,제 49 기반기말,2021.03.31 현재,"82,557,979,385",제 48 기말,2020.09.30 현재,"81,361,528,569",7,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,비유동부채,제 49 기반기말,2021.03.31 현재,"95,867,479,919",제 48 기말,2020.09.30 현재,"95,163,275,791",9,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,부채총계,제 49 기반기말,2021.03.31 현재,"178,425,459,304",제 48 기말,2020.09.30 현재,"176,524,804,360",11,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,자본금,제 49 기반기말,2021.03.31 현재,"5,000,000,000",제 48 기말,2020.09.30 현재,"5,000,000,000",13,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 49 기반기말,2021.03.31 현재,"90,942,269,429",제 48 기말,2020.09.30 현재,"86,639,931,136",17,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,BS,재무상태표,자본총계,제 49 기반기말,2021.03.31 현재,"163,338,733,365",제 48 기말,2020.09.30 현재,"157,447,656,726",21,,
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,IS,손익계산서,매출액,제 49 기반기,2020.10.01 ~ 2021.03.31,"54,134,919,889",제 48 기반기,2019.10.01 ~ 2020.03.31,"55,446,195,083",23,"109,424,974,378","109,838,960,624"
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,IS,손익계산서,영업이익,제 49 기반기,2020.10.01 ~ 2021.03.31,"3,876,982,039",제 48 기반기,2019.10.01 ~ 2020.03.31,"2,255,653,227",25,"6,948,564,267","3,165,628,144"
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 49 기반기,2020.10.01 ~ 2021.03.31,"4,381,471,570",제 48 기반기,2019.10.01 ~ 2020.03.31,"2,118,405,718",27,"7,765,999,468","2,844,519,128"
20210517000724,11012,2021,00168401,008870,CFS,연결재무제표,IS,손익계산서,당기순이익,제 49 기반기,2020.10.01 ~ 2021.03.31,"2,951,020,677",제 48 기반기,2019.10.01 ~ 2020.03.31,"1,716,594,120",29,"6,573,362,999","2,109,444,861"
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,유동자산,제 49 기반기말,2021.03.31 현재,"38,593,562,347",제 48 기말,2020.09.30 현재,"36,771,563,413",2,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,비유동자산,제 49 기반기말,2021.03.31 현재,"119,394,087,076",제 48 기말,2020.09.30 현재,"118,928,910,558",4,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,자산총계,제 49 기반기말,2021.03.31 현재,"157,987,649,423",제 48 기말,2020.09.30 현재,"155,700,473,971",6,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,유동부채,제 49 기반기말,2021.03.31 현재,"43,753,164,721",제 48 기말,2020.09.30 현재,"43,040,279,094",8,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,비유동부채,제 49 기반기말,2021.03.31 현재,"29,275,280,108",제 48 기말,2020.09.30 현재,"30,686,059,676",10,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,부채총계,제 49 기반기말,2021.03.31 현재,"73,028,444,829",제 48 기말,2020.09.30 현재,"73,726,338,770",12,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,자본금,제 49 기반기말,2021.03.31 현재,"5,000,000,000",제 48 기말,2020.09.30 현재,"5,000,000,000",15,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,이익잉여금,제 49 기반기말,2021.03.31 현재,"72,052,976,643",제 48 기말,2020.09.30 현재,"69,419,869,477",19,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,BS,재무상태표,자본총계,제 49 기반기말,2021.03.31 현재,"84,959,204,594",제 48 기말,2020.09.30 현재,"81,974,135,201",22,,
20210517000724,11012,2021,00168401,008870,OFS,재무제표,IS,손익계산서,매출액,제 49 기반기,2020.10.01 ~ 2021.03.31,"19,459,236,583",제 48 기반기,2019.10.01 ~ 2020.03.31,"18,380,915,531",24,"41,211,179,460","39,552,258,850"
20210517000724,11012,2021,00168401,008870,OFS,재무제표,IS,손익계산서,영업이익,제 49 기반기,2020.10.01 ~ 2021.03.31,"1,878,402,916",제 48 기반기,2019.10.01 ~ 2020.03.31,"-693,292,727",26,"3,227,805,766","-625,073,745"
20210517000724,11012,2021,00168401,008870,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 49 기반기,2020.10.01 ~ 2021.03.31,"2,724,630,450",제 48 기반기,2019.10.01 ~ 2020.03.31,"171,709,963",28,"4,276,971,424","231,697,102"
20210517000724,11012,2021,00168401,008870,OFS,재무제표,IS,손익계산서,당기순이익,제 49 기반기,2020.10.01 ~ 2021.03.31,"1,891,519,080",제 48 기반기,2019.10.01 ~ 2020.03.31,"104,032,764",30,"3,322,378,547","159,533,485"
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,유동자산,제 23 기반기말,2021.03.31 현재,"70,841,040,329",제 22 기말,2020.09.30 현재,"58,695,728,691",1,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,비유동자산,제 23 기반기말,2021.03.31 현재,"73,831,740,233",제 22 기말,2020.09.30 현재,"73,110,762,600",3,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,자산총계,제 23 기반기말,2021.03.31 현재,"144,672,780,562",제 22 기말,2020.09.30 현재,"131,806,491,291",5,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,유동부채,제 23 기반기말,2021.03.31 현재,"39,590,626,684",제 22 기말,2020.09.30 현재,"28,091,960,084",7,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,비유동부채,제 23 기반기말,2021.03.31 현재,"37,681,558,212",제 22 기말,2020.09.30 현재,"34,415,480,753",9,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,부채총계,제 23 기반기말,2021.03.31 현재,"77,272,184,896",제 22 기말,2020.09.30 현재,"62,507,440,837",11,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,자본금,제 23 기반기말,2021.03.31 현재,"5,051,490,500",제 22 기말,2020.09.30 현재,"5,051,490,500",13,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 23 기반기말,2021.03.31 현재,"20,389,482,890",제 22 기말,2020.09.30 현재,"25,040,974,697",17,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,BS,재무상태표,자본총계,제 23 기반기말,2021.03.31 현재,"67,400,595,666",제 22 기말,2020.09.30 현재,"69,299,050,454",21,,
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,IS,손익계산서,매출액,제 23 기반기,2020.10.01 ~ 2021.03.31,"11,951,155,343",제 22 기반기,2019.10.01 ~ 2020.03.31,"18,980,039,571",23,"30,304,347,444","36,754,004,084"
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,IS,손익계산서,영업이익,제 23 기반기,2020.10.01 ~ 2021.03.31,"-7,001,978,205",제 22 기반기,2019.10.01 ~ 2020.03.31,"2,722,850,575",25,"-8,458,568,729","5,124,622,232"
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 23 기반기,2020.10.01 ~ 2021.03.31,"-7,316,679,703",제 22 기반기,2019.10.01 ~ 2020.03.31,"-112,304,025",27,"-6,575,462,504","1,688,838,725"
20210514000409,11012,2021,00349060,042520,CFS,연결재무제표,IS,손익계산서,당기순이익,제 23 기반기,2020.10.01 ~ 2021.03.31,"-8,594,150,311",제 22 기반기,2019.10.01 ~ 2020.03.31,"-516,203,564",29,"-6,027,942,320","744,594,796"
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,유동자산,제 23 기반기말,2021.03.31 현재,"53,074,247,200",제 22 기말,2020.09.30 현재,"39,399,218,673",2,,
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,비유동자산,제 23 기반기말,2021.03.31 현재,"76,838,151,011",제 22 기말,2020.09.30 현재,"76,210,159,635",4,,
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,자산총계,제 23 기반기말,2021.03.31 현재,"129,912,398,211",제 22 기말,2020.09.30 현재,"115,609,378,308",6,,
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,유동부채,제 23 기반기말,2021.03.31 현재,"35,078,683,834",제 22 기말,2020.09.30 현재,"21,354,720,006",8,,
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,비유동부채,제 23 기반기말,2021.03.31 현재,"37,263,719,921",제 22 기말,2020.09.30 현재,"34,129,880,393",10,,
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,부채총계,제 23 기반기말,2021.03.31 현재,"72,342,403,755",제 22 기말,2020.09.30 현재,"55,484,600,399",12,,
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,자본금,제 23 기반기말,2021.03.31 현재,"5,051,490,500",제 22 기말,2020.09.30 현재,"5,051,490,500",15,,
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,이익잉여금,제 23 기반기말,2021.03.31 현재,"21,114,627,638",제 22 기말,2020.09.30 현재,"23,669,411,091",19,,
